run_name,budget,query_concept,count,count_std
neural_baseline_lambda_s_0,14,fashion_or_modeling_work,0.0,0.0
neural_baseline_lambda_s_0,14,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,14,female_pronouns,0.0,0.0
neural_baseline_lambda_s_0,14,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,14,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,14,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,14,legal_support_work,0.0,0.0
neural_baseline_lambda_s_0,14,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,14,management_or_leadership,0.0,0.0
neural_baseline_lambda_s_0,14,manual_body_treatment,0.0,0.0
neural_baseline_lambda_s_0,14,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,14,online_public_presence,0.0,0.0
neural_baseline_lambda_s_0,14,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,14,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,14,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,14,public_speaking_or_events,0.0,0.0
neural_baseline_lambda_s_0,14,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,14,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,14,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,14,university_affiliation,0.0,0.0
neural_baseline_lambda_s_0,15,legal_practice,283.0,463.0637105194058
neural_baseline_lambda_s_0,15,media_or_publishing_work,282.8,296.99276085453664
neural_baseline_lambda_s_0,15,comedy_or_stage_performance,174.0,215.8575919443187
neural_baseline_lambda_s_0,15,film_or_video_production,170.8,275.90433124545183
neural_baseline_lambda_s_0,15,teaching_or_instruction,132.6,226.47913811210074
neural_baseline_lambda_s_0,15,literary_writing,84.8,98.42611442091982
neural_baseline_lambda_s_0,15,nursing_care,84.2,107.30424036355694
neural_baseline_lambda_s_0,15,education_or_academic_work,80.2,146.20601902794564
neural_baseline_lambda_s_0,15,dental_or_oral_health,75.6,76.06773297528986
neural_baseline_lambda_s_0,15,software_development,70.4,101.46082988030405
neural_baseline_lambda_s_0,15,fitness_instruction,69.6,67.54479994788645
neural_baseline_lambda_s_0,15,surgical_work,65.2,71.06124119377594
neural_baseline_lambda_s_0,15,visual_art_practice,65.0,93.71766108903914
neural_baseline_lambda_s_0,15,financial_or_accounting_work,57.6,93.11713053998173
neural_baseline_lambda_s_0,15,mind_body_practice,42.0,88.34874079464856
neural_baseline_lambda_s_0,15,medical_training,39.0,56.63479495857648
neural_baseline_lambda_s_0,15,nutrition_or_diet_guidance,34.0,54.11099703387473
neural_baseline_lambda_s_0,15,design_work,30.4,31.484917023870334
neural_baseline_lambda_s_0,15,business_or_client_service,24.6,55.00727224649483
neural_baseline_lambda_s_0,15,music_composition,24.4,52.35265036270848
neural_baseline_lambda_s_0,15,fashion_or_modeling_work,18.6,41.59086438149609
neural_baseline_lambda_s_0,15,research_publications,18.6,41.59086438149609
neural_baseline_lambda_s_0,15,scientific_or_lab_research,15.2,33.988233257996804
neural_baseline_lambda_s_0,15,university_affiliation,14.6,32.64659247149693
neural_baseline_lambda_s_0,15,camera_or_photography_work,11.6,21.26734586167254
neural_baseline_lambda_s_0,15,technical_or_engineering_work,10.0,21.24852936087578
neural_baseline_lambda_s_0,15,therapy_or_counseling,10.0,22.360679774997894
neural_baseline_lambda_s_0,15,live_music_or_recording,4.6,9.736529155710468
neural_baseline_lambda_s_0,15,online_public_presence,2.6,5.813776741499454
neural_baseline_lambda_s_0,15,spouse_or_partner_mentions,1.8,2.4899799195977463
neural_baseline_lambda_s_0,15,male_pronouns,1.6,2.3021728866442674
neural_baseline_lambda_s_0,15,legal_or_regulatory_work,0.6,1.3416407864998738
neural_baseline_lambda_s_0,15,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,15,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,15,building_or_spatial_design,0.0,0.0
neural_baseline_lambda_s_0,15,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,15,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,15,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,15,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,15,clinical_care,0.0,0.0
neural_baseline_lambda_s_0,15,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,15,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,15,female_pronouns,0.0,0.0
neural_baseline_lambda_s_0,15,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,15,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,15,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,15,legal_support_work,0.0,0.0
neural_baseline_lambda_s_0,15,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,15,management_or_leadership,0.0,0.0
neural_baseline_lambda_s_0,15,manual_body_treatment,0.0,0.0
neural_baseline_lambda_s_0,15,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,15,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,15,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,15,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,15,public_speaking_or_events,0.0,0.0
neural_baseline_lambda_s_0,15,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,15,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,15,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,16,media_or_publishing_work,432.2,374.5506641297009
neural_baseline_lambda_s_0,16,comedy_or_stage_performance,166.8,165.61008423402242
neural_baseline_lambda_s_0,16,dental_or_oral_health,147.6,134.2788144124009
neural_baseline_lambda_s_0,16,music_composition,141.4,204.1783534070152
neural_baseline_lambda_s_0,16,education_or_academic_work,110.0,183.41074123398553
neural_baseline_lambda_s_0,16,teaching_or_instruction,95.2,112.51533228853746
neural_baseline_lambda_s_0,16,nutrition_or_diet_guidance,90.8,124.8667289553146
neural_baseline_lambda_s_0,16,legal_practice,85.6,118.24043301679845
neural_baseline_lambda_s_0,16,live_music_or_recording,82.0,99.06563480844405
neural_baseline_lambda_s_0,16,literary_writing,61.2,81.34310050643508
neural_baseline_lambda_s_0,16,medical_training,54.6,60.002499947918835
neural_baseline_lambda_s_0,16,fashion_or_modeling_work,50.2,112.25061247048944
neural_baseline_lambda_s_0,16,film_or_video_production,47.2,98.9024772187229
neural_baseline_lambda_s_0,16,spouse_or_partner_mentions,45.4,100.95939777950342
neural_baseline_lambda_s_0,16,financial_or_accounting_work,41.4,41.93208795182992
neural_baseline_lambda_s_0,16,nursing_care,39.2,86.53727520554365
neural_baseline_lambda_s_0,16,university_affiliation,38.4,85.86501033599193
neural_baseline_lambda_s_0,16,mind_body_practice,38.0,60.02082971769051
neural_baseline_lambda_s_0,16,software_development,37.8,60.62342781466584
neural_baseline_lambda_s_0,16,therapy_or_counseling,35.6,63.0142840949574
neural_baseline_lambda_s_0,16,fitness_instruction,28.0,50.16472864473604
neural_baseline_lambda_s_0,16,religious_ministry,25.0,55.90169943749474
neural_baseline_lambda_s_0,16,camera_or_photography_work,17.2,23.647410006171924
neural_baseline_lambda_s_0,16,manual_body_treatment,15.0,33.54101966249684
neural_baseline_lambda_s_0,16,scientific_or_lab_research,14.6,32.64659247149693
neural_baseline_lambda_s_0,16,surgical_work,11.2,15.254507530562893
neural_baseline_lambda_s_0,16,technical_or_engineering_work,11.2,23.94159560263267
neural_baseline_lambda_s_0,16,management_or_leadership,11.0,24.596747752497688
neural_baseline_lambda_s_0,16,online_public_presence,8.0,17.88854381999832
neural_baseline_lambda_s_0,16,legal_support_work,5.0,11.180339887498949
neural_baseline_lambda_s_0,16,business_or_client_service,4.2,9.391485505499118
neural_baseline_lambda_s_0,16,design_work,3.6,5.319774431308154
neural_baseline_lambda_s_0,16,public_speaking_or_events,3.2,7.155417527999328
neural_baseline_lambda_s_0,16,visual_art_practice,1.6,1.6733200530681511
neural_baseline_lambda_s_0,16,research_publications,0.4,0.8944271909999159
neural_baseline_lambda_s_0,16,male_pronouns,0.2,0.447213595499958
neural_baseline_lambda_s_0,16,advanced_degree_or_training,0.0,0.0
neural_baseline_lambda_s_0,16,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,16,building_or_spatial_design,0.0,0.0
neural_baseline_lambda_s_0,16,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,16,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,16,child_or_family_care_mentions,0.0,0.0
neural_baseline_lambda_s_0,16,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,16,clinical_care,0.0,0.0
neural_baseline_lambda_s_0,16,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,16,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,16,female_pronouns,0.0,0.0
neural_baseline_lambda_s_0,16,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,16,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,16,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,16,legal_or_regulatory_work,0.0,0.0
neural_baseline_lambda_s_0,16,male_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,16,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,16,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,16,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,16,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,16,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,16,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,17,media_or_publishing_work,274.2,311.3449855064314
neural_baseline_lambda_s_0,17,teaching_or_instruction,197.4,218.74254273003228
neural_baseline_lambda_s_0,17,music_composition,176.8,209.0160280935412
neural_baseline_lambda_s_0,17,financial_or_accounting_work,142.8,289.93568252286576
neural_baseline_lambda_s_0,17,camera_or_photography_work,121.6,239.34243251040968
neural_baseline_lambda_s_0,17,technical_or_engineering_work,107.6,201.8571276918405
neural_baseline_lambda_s_0,17,literary_writing,100.4,148.2744077715369
neural_baseline_lambda_s_0,17,business_or_client_service,75.8,165.59347813244335
neural_baseline_lambda_s_0,17,education_or_academic_work,70.0,134.20692977637182
neural_baseline_lambda_s_0,17,film_or_video_production,66.8,147.13837025059098
neural_baseline_lambda_s_0,17,mind_body_practice,60.2,127.92067854729352
neural_baseline_lambda_s_0,17,building_or_spatial_design,58.8,101.32719279640584
neural_baseline_lambda_s_0,17,fitness_instruction,55.0,97.63964358804266
neural_baseline_lambda_s_0,17,nutrition_or_diet_guidance,48.2,63.73539048283928
neural_baseline_lambda_s_0,17,comedy_or_stage_performance,45.0,47.88005847949645
neural_baseline_lambda_s_0,17,fashion_or_modeling_work,39.2,87.65386471799175
neural_baseline_lambda_s_0,17,software_development,37.4,44.84751944087878
neural_baseline_lambda_s_0,17,live_music_or_recording,35.2,71.58700999483077
neural_baseline_lambda_s_0,17,medical_training,33.0,48.0
neural_baseline_lambda_s_0,17,legal_practice,32.2,35.527454172794315
neural_baseline_lambda_s_0,17,surgical_work,31.6,61.471944820381275
neural_baseline_lambda_s_0,17,spouse_or_partner_mentions,28.4,43.32204981299938
neural_baseline_lambda_s_0,17,university_affiliation,24.0,53.665631459994955
neural_baseline_lambda_s_0,17,nursing_care,23.0,45.53020975132884
neural_baseline_lambda_s_0,17,dental_or_oral_health,22.8,23.08029462550251
neural_baseline_lambda_s_0,17,manual_body_treatment,15.2,24.772969139770062
neural_baseline_lambda_s_0,17,research_publications,15.2,33.988233257996804
neural_baseline_lambda_s_0,17,therapy_or_counseling,15.2,22.753021777337622
neural_baseline_lambda_s_0,17,public_speaking_or_events,12.4,27.72724292099739
neural_baseline_lambda_s_0,17,legal_or_regulatory_work,11.4,23.265854809140368
neural_baseline_lambda_s_0,17,legal_support_work,11.0,24.596747752497688
neural_baseline_lambda_s_0,17,child_or_family_care_mentions,4.2,6.942621983083913
neural_baseline_lambda_s_0,17,scientific_or_lab_research,2.2,4.919349550499537
neural_baseline_lambda_s_0,17,online_public_presence,2.0,4.47213595499958
neural_baseline_lambda_s_0,17,management_or_leadership,1.4,3.1304951684997055
neural_baseline_lambda_s_0,17,design_work,0.8,1.788854381999832
neural_baseline_lambda_s_0,17,visual_art_practice,0.8,1.788854381999832
neural_baseline_lambda_s_0,17,advanced_degree_or_training,0.2,0.447213595499958
neural_baseline_lambda_s_0,17,male_gendered_titles,0.2,0.4472135954999579
neural_baseline_lambda_s_0,17,male_pronouns,0.2,0.447213595499958
neural_baseline_lambda_s_0,17,reporting_or_news_work,0.2,0.447213595499958
neural_baseline_lambda_s_0,17,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,17,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,17,celebrity_or_public_attention,0.0,0.0
neural_baseline_lambda_s_0,17,classroom_instruction,0.0,0.0
neural_baseline_lambda_s_0,17,clinical_care,0.0,0.0
neural_baseline_lambda_s_0,17,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,17,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,17,female_pronouns,0.0,0.0
neural_baseline_lambda_s_0,17,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,17,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,17,interior_or_decorative_design,0.0,0.0
neural_baseline_lambda_s_0,17,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,17,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,17,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,17,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,17,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,17,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,18,teaching_or_instruction,191.2,110.97387079849022
neural_baseline_lambda_s_0,18,software_development,183.4,252.44761832903077
neural_baseline_lambda_s_0,18,media_or_publishing_work,174.0,167.33349933590702
neural_baseline_lambda_s_0,18,business_or_client_service,149.2,328.05289207687224
neural_baseline_lambda_s_0,18,comedy_or_stage_performance,138.8,190.99659682832046
neural_baseline_lambda_s_0,18,music_composition,115.4,166.06564966903903
neural_baseline_lambda_s_0,18,financial_or_accounting_work,100.8,130.49022951930155
neural_baseline_lambda_s_0,18,film_or_video_production,84.2,153.76508056122495
neural_baseline_lambda_s_0,18,building_or_spatial_design,67.8,122.66702898497216
neural_baseline_lambda_s_0,18,camera_or_photography_work,62.6,130.0242285114586
neural_baseline_lambda_s_0,18,university_affiliation,62.2,139.08342820048694
neural_baseline_lambda_s_0,18,technical_or_engineering_work,61.6,108.46335786799153
neural_baseline_lambda_s_0,18,management_or_leadership,56.4,126.11423393098814
neural_baseline_lambda_s_0,18,surgical_work,51.6,87.37448140046384
neural_baseline_lambda_s_0,18,public_speaking_or_events,42.6,95.25649584149103
neural_baseline_lambda_s_0,18,child_or_family_care_mentions,38.8,86.75943752699183
neural_baseline_lambda_s_0,18,scientific_or_lab_research,38.8,55.35973265831402
neural_baseline_lambda_s_0,18,fitness_instruction,38.2,38.564232132897445
neural_baseline_lambda_s_0,18,mind_body_practice,29.4,41.78277156915276
neural_baseline_lambda_s_0,18,therapy_or_counseling,28.4,36.71920478441765
neural_baseline_lambda_s_0,18,nutrition_or_diet_guidance,26.0,34.72751070837067
neural_baseline_lambda_s_0,18,medical_training,24.6,53.33666656250651
neural_baseline_lambda_s_0,18,interior_or_decorative_design,24.4,54.56005865099487
neural_baseline_lambda_s_0,18,live_music_or_recording,24.4,38.44866707702622
neural_baseline_lambda_s_0,18,visual_art_practice,23.6,52.213982801544645
neural_baseline_lambda_s_0,18,advanced_degree_or_training,20.2,34.2227994179319
neural_baseline_lambda_s_0,18,online_public_presence,19.6,43.82693235899588
neural_baseline_lambda_s_0,18,research_publications,19.2,42.93250516799596
neural_baseline_lambda_s_0,18,dental_or_oral_health,16.4,14.188023118109161
neural_baseline_lambda_s_0,18,manual_body_treatment,16.4,29.938269823087637
neural_baseline_lambda_s_0,18,literary_writing,16.2,22.642879675518305
neural_baseline_lambda_s_0,18,spouse_or_partner_mentions,12.4,18.981570008826985
neural_baseline_lambda_s_0,18,legal_practice,11.2,19.562719647329203
neural_baseline_lambda_s_0,18,classroom_instruction,7.8,16.88786546606764
neural_baseline_lambda_s_0,18,design_work,7.8,12.617448236470002
neural_baseline_lambda_s_0,18,legal_support_work,4.8,10.73312629199899
neural_baseline_lambda_s_0,18,male_gendered_titles,4.0,8.94427190999916
neural_baseline_lambda_s_0,18,education_or_academic_work,3.2,5.630275304103699
neural_baseline_lambda_s_0,18,legal_or_regulatory_work,1.6,1.5165750888103102
neural_baseline_lambda_s_0,18,celebrity_or_public_attention,0.2,0.447213595499958
neural_baseline_lambda_s_0,18,fashion_or_modeling_work,0.2,0.447213595499958
neural_baseline_lambda_s_0,18,male_pronouns,0.2,0.447213595499958
neural_baseline_lambda_s_0,18,nursing_care,0.2,0.447213595499958
neural_baseline_lambda_s_0,18,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,18,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,18,clinical_care,0.0,0.0
neural_baseline_lambda_s_0,18,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,18,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,18,female_pronouns,0.0,0.0
neural_baseline_lambda_s_0,18,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,18,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,18,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,18,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,18,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,18,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,18,religious_ministry,0.0,0.0
neural_baseline_lambda_s_0,18,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,18,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,19,music_composition,244.8,182.87482057407465
neural_baseline_lambda_s_0,19,teaching_or_instruction,243.8,236.61086196537977
neural_baseline_lambda_s_0,19,technical_or_engineering_work,143.2,261.0329481119194
neural_baseline_lambda_s_0,19,mind_body_practice,134.8,134.72453377169282
neural_baseline_lambda_s_0,19,software_development,126.8,174.25039454761645
neural_baseline_lambda_s_0,19,media_or_publishing_work,112.4,61.78430221342635
neural_baseline_lambda_s_0,19,legal_practice,89.0,83.98511772927392
neural_baseline_lambda_s_0,19,education_or_academic_work,82.8,164.05090673324545
neural_baseline_lambda_s_0,19,surgical_work,67.6,117.88681011885934
neural_baseline_lambda_s_0,19,fitness_instruction,60.8,81.349247077032
neural_baseline_lambda_s_0,19,comedy_or_stage_performance,58.8,83.79558460921434
neural_baseline_lambda_s_0,19,manual_body_treatment,58.8,126.50968342383915
neural_baseline_lambda_s_0,19,public_speaking_or_events,58.8,131.48079707698764
neural_baseline_lambda_s_0,19,film_or_video_production,56.2,75.60555535144226
neural_baseline_lambda_s_0,19,camera_or_photography_work,53.4,73.31302749170845
neural_baseline_lambda_s_0,19,scientific_or_lab_research,49.2,53.737324086709044
neural_baseline_lambda_s_0,19,dental_or_oral_health,48.0,55.86591089385369
neural_baseline_lambda_s_0,19,building_or_spatial_design,44.8,72.47896246498014
neural_baseline_lambda_s_0,19,research_publications,40.2,89.88993269549155
neural_baseline_lambda_s_0,19,live_music_or_recording,30.6,47.2207581472386
neural_baseline_lambda_s_0,19,therapy_or_counseling,21.2,24.610973162392423
neural_baseline_lambda_s_0,19,business_or_client_service,20.4,27.061042108536764
neural_baseline_lambda_s_0,19,celebrity_or_public_attention,19.2,42.93250516799596
neural_baseline_lambda_s_0,19,medical_training,18.6,41.59086438149609
neural_baseline_lambda_s_0,19,advanced_degree_or_training,14.6,31.540450218727063
neural_baseline_lambda_s_0,19,interior_or_decorative_design,13.6,30.41052449399714
neural_baseline_lambda_s_0,19,child_or_family_care_mentions,12.8,19.473058311420935
neural_baseline_lambda_s_0,19,nutrition_or_diet_guidance,12.4,8.677557259966655
neural_baseline_lambda_s_0,19,male_gendered_titles,11.8,26.385602134497518
neural_baseline_lambda_s_0,19,classroom_instruction,11.4,16.994116628998402
neural_baseline_lambda_s_0,19,financial_or_accounting_work,9.0,16.401219466856727
neural_baseline_lambda_s_0,19,management_or_leadership,7.0,15.652475842498529
neural_baseline_lambda_s_0,19,fashion_or_modeling_work,4.6,6.107372593840988
neural_baseline_lambda_s_0,19,legal_support_work,4.6,10.285912696499032
neural_baseline_lambda_s_0,19,online_public_presence,4.0,8.396427811873332
neural_baseline_lambda_s_0,19,literary_writing,3.2,7.155417527999328
neural_baseline_lambda_s_0,19,legal_or_regulatory_work,2.6,5.272570530585627
neural_baseline_lambda_s_0,19,university_affiliation,1.6,2.6076809620810595
neural_baseline_lambda_s_0,19,nursing_care,0.8,1.7888543819998317
neural_baseline_lambda_s_0,19,spouse_or_partner_mentions,0.6,1.3416407864998738
neural_baseline_lambda_s_0,19,visual_art_practice,0.6,1.3416407864998738
neural_baseline_lambda_s_0,19,religious_ministry,0.4,0.5477225575051662
neural_baseline_lambda_s_0,19,design_work,0.2,0.447213595499958
neural_baseline_lambda_s_0,19,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,19,business_or_management_education,0.0,0.0
neural_baseline_lambda_s_0,19,clinical_care,0.0,0.0
neural_baseline_lambda_s_0,19,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,19,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,19,female_pronouns,0.0,0.0
neural_baseline_lambda_s_0,19,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,19,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,19,male_pronouns,0.0,0.0
neural_baseline_lambda_s_0,19,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,19,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,19,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,19,public_presence_or_recognition,0.0,0.0
neural_baseline_lambda_s_0,19,reporting_or_news_work,0.0,0.0
neural_baseline_lambda_s_0,19,technical_infrastructure,0.0,0.0
neural_baseline_lambda_s_0,20,teaching_or_instruction,256.0,297.8808486626826
neural_baseline_lambda_s_0,20,building_or_spatial_design,157.6,189.984999407848
neural_baseline_lambda_s_0,20,business_or_client_service,148.4,170.8487635307906
neural_baseline_lambda_s_0,20,mind_body_practice,132.6,114.6747574664974
neural_baseline_lambda_s_0,20,education_or_academic_work,99.8,167.41624771807545
neural_baseline_lambda_s_0,20,software_development,98.8,115.42400097033546
neural_baseline_lambda_s_0,20,music_composition,94.2,54.769517069260345
neural_baseline_lambda_s_0,20,advanced_degree_or_training,82.0,153.84895189763236
neural_baseline_lambda_s_0,20,legal_practice,73.4,101.95734402189966
neural_baseline_lambda_s_0,20,online_public_presence,67.2,130.06613702267012
neural_baseline_lambda_s_0,20,scientific_or_lab_research,54.6,65.8657725985204
neural_baseline_lambda_s_0,20,legal_support_work,50.0,111.80339887498948
neural_baseline_lambda_s_0,20,therapy_or_counseling,49.6,59.77290356005805
neural_baseline_lambda_s_0,20,surgical_work,47.0,76.70071707617863
neural_baseline_lambda_s_0,20,fitness_instruction,46.8,97.40995842315097
neural_baseline_lambda_s_0,20,public_speaking_or_events,45.0,100.62305898749054
neural_baseline_lambda_s_0,20,fashion_or_modeling_work,43.6,74.73486468844378
neural_baseline_lambda_s_0,20,nutrition_or_diet_guidance,37.2,51.90086704478067
neural_baseline_lambda_s_0,20,male_gendered_titles,33.8,75.57909763949289
neural_baseline_lambda_s_0,20,spouse_or_partner_mentions,32.2,48.77704378086068
neural_baseline_lambda_s_0,20,classroom_instruction,27.8,62.162689774494154
neural_baseline_lambda_s_0,20,dental_or_oral_health,27.4,39.42461160239883
neural_baseline_lambda_s_0,20,media_or_publishing_work,26.8,41.41497313774331
neural_baseline_lambda_s_0,20,film_or_video_production,23.6,31.745865872582527
neural_baseline_lambda_s_0,20,manual_body_treatment,23.0,32.71085446759225
neural_baseline_lambda_s_0,20,celebrity_or_public_attention,22.6,50.53513629149525
neural_baseline_lambda_s_0,20,reporting_or_news_work,22.2,43.24580904550174
neural_baseline_lambda_s_0,20,research_publications,20.8,46.51021393199563
neural_baseline_lambda_s_0,20,legal_or_regulatory_work,20.0,44.721359549995796
neural_baseline_lambda_s_0,20,technical_or_engineering_work,19.0,29.563490998188964
neural_baseline_lambda_s_0,20,comedy_or_stage_performance,17.0,23.49468024894146
neural_baseline_lambda_s_0,20,live_music_or_recording,15.0,25.84569596664017
neural_baseline_lambda_s_0,20,business_or_management_education,14.4,32.19937887599697
neural_baseline_lambda_s_0,20,design_work,13.2,28.411265371327623
neural_baseline_lambda_s_0,20,medical_training,11.8,18.965758619153625
neural_baseline_lambda_s_0,20,nursing_care,11.4,23.849528297222147
neural_baseline_lambda_s_0,20,university_affiliation,9.0,11.224972160321824
neural_baseline_lambda_s_0,20,technical_infrastructure,7.6,16.994116628998402
neural_baseline_lambda_s_0,20,religious_ministry,5.4,12.074767078498866
neural_baseline_lambda_s_0,20,interior_or_decorative_design,4.4,9.838699100999074
neural_baseline_lambda_s_0,20,financial_or_accounting_work,3.4,6.06630035524124
neural_baseline_lambda_s_0,20,camera_or_photography_work,2.0,3.464101615137755
neural_baseline_lambda_s_0,20,literary_writing,1.0,1.0
neural_baseline_lambda_s_0,20,management_or_leadership,0.6,1.3416407864998738
neural_baseline_lambda_s_0,20,visual_art_practice,0.6,1.3416407864998738
neural_baseline_lambda_s_0,20,child_or_family_care_mentions,0.2,0.447213595499958
neural_baseline_lambda_s_0,20,appearance_or_body_presentation,0.0,0.0
neural_baseline_lambda_s_0,20,clinical_care,0.0,0.0
neural_baseline_lambda_s_0,20,creative_or_artistic_work,0.0,0.0
neural_baseline_lambda_s_0,20,female_gendered_titles,0.0,0.0
neural_baseline_lambda_s_0,20,female_pronouns,0.0,0.0
neural_baseline_lambda_s_0,20,gendered_organization_or_award,0.0,0.0
neural_baseline_lambda_s_0,20,health_or_wellness_work,0.0,0.0
neural_baseline_lambda_s_0,20,male_pronouns,0.0,0.0
neural_baseline_lambda_s_0,20,media_interviews_or_features,0.0,0.0
neural_baseline_lambda_s_0,20,organizational_role_or_administration,0.0,0.0
neural_baseline_lambda_s_0,20,parent_role_mentions,0.0,0.0
neural_baseline_lambda_s_0,20,public_presence_or_recognition,0.0,0.0
neural_claq_lambda_s_0_4,1,health_or_wellness_work,1200.0,1095.4451150103323
neural_claq_lambda_s_0_4,1,creative_or_artistic_work,800.0,1095.4451150103323
neural_claq_lambda_s_0_4,1,advanced_degree_or_training,0.0,0.0
neural_claq_lambda_s_0_4,1,appearance_or_body_presentation,0.0,0.0
neural_claq_lambda_s_0_4,1,building_or_spatial_design,0.0,0.0
neural_claq_lambda_s_0_4,1,business_or_client_service,0.0,0.0
neural_claq_lambda_s_0_4,1,business_or_management_education,0.0,0.0
neural_claq_lambda_s_0_4,1,camera_or_photography_work,0.0,0.0
neural_claq_lambda_s_0_4,1,celebrity_or_public_attention,0.0,0.0
neural_claq_lambda_s_0_4,1,child_or_family_care_mentions,0.0,0.0
neural_claq_lambda_s_0_4,1,classroom_instruction,0.0,0.0
neural_claq_lambda_s_0_4,1,clinical_care,0.0,0.0
neural_claq_lambda_s_0_4,1,comedy_or_stage_performance,0.0,0.0
