run_name,seed,epoch,lambda_s,lambda_c,lambda_q,actor_eps,train_accuracy,train_loss,train_task_loss,train_sensitive_loss,train_cost_penalty,train_exp_cost,train_set_penalty,train_designated_queries,validation_accuracy,validation_loss,validation_task_loss,validation_sensitive_loss,validation_cost_penalty,validation_exp_cost,validation_set_penalty,validation_designated_queries
uncertainty_cost,0,47,0.0,0.03,1.0,0.24897959183673457,0.5928888888888889,2.6292024387253656,1.5948603716161516,0.3902086499664519,0.6441334287325541,21.471114847395157,0.0,0.0,0.585,2.7440807819366455,1.691614419221878,0.40722958743572235,0.6452367901802063,21.507893085479736,0.0,0.0
uncertainty_cost,0,48,0.0,0.03,1.0,0.2326530612244898,0.5985555555555555,2.6364289191034107,1.5935631493727367,0.39885595854785705,0.6440098269118203,21.466994709438747,0.0,0.0,0.584,2.707330644130707,1.6622193157672882,0.39981330931186676,0.6452980488538742,21.50993585586548,0.0,0.0
uncertainty_cost,0,49,0.0,0.03,1.0,0.21632653061224483,0.5977777777777777,2.6122562885284424,1.580933388736513,0.386799618601799,0.6445232497321235,21.484108924865723,0.0,0.0,0.593,2.7182061076164246,1.6728435158729553,0.4023413434624672,0.6430212408304214,21.43404197692871,0.0,0.0
uncertainty_cost,0,50,0.0,0.03,1.0,0.19999999999999996,0.5965555555555555,2.6157960096995034,1.5882464382383559,0.383602580262555,0.6439469854036967,21.464899910820854,0.0,0.0,0.584,2.6970422863960266,1.662642776966095,0.3905281499028206,0.6438713818788528,21.462379932403564,0.0,0.0
baseline,1,1,0.0,0.0,1.0,1.0,0.3557777777777778,3.2882247500949435,2.495975931485494,0.6989328488707542,0.0,21.95105240080092,0.09331597222222222,0.09331597222222222,0.473,2.640681743621826,2.1125072836875916,0.5281745344400406,0.0,22.007064819335938,0.0,0.0
baseline,1,2,0.0,0.0,1.0,0.9836734693877551,0.5072222222222222,2.4398049182362027,1.967470086283154,0.4723348294695218,0.0,21.987765471140545,0.0,0.0,0.516,2.4120899438858032,1.9574428796768188,0.4546470418572426,0.0,22.007996082305908,0.0,0.0
baseline,1,3,0.0,0.0,1.0,0.9673469387755103,0.5325555555555556,2.293565889199575,1.8383417858017816,0.45522411084837383,0.0,22.018984688652885,0.0,0.0,0.531,2.2693915367126465,1.8411895632743835,0.42820196598768234,0.0,22.020448207855225,0.0,0.0
baseline,1,4,0.0,0.0,1.0,0.9510204081632653,0.5472222222222223,2.2301023403803506,1.7935086720519595,0.4365936575664414,0.0,22.0195050239563,0.0,0.0,0.558,2.2164621353149414,1.783943235874176,0.43251892179250717,0.0,22.02049160003662,0.0,0.0
baseline,1,5,0.0,0.0,1.0,0.9346938775510204,0.5558888888888889,2.1797785891426935,1.7564610209729936,0.4233175466458003,0.0,22.03982883029514,0.0,0.0,0.553,2.1976231932640076,1.7797183692455292,0.4179048612713814,0.0,22.091168880462646,0.0,0.0
baseline,1,6,0.0,0.0,1.0,0.9183673469387755,0.5638888888888889,2.1669976247681513,1.7381153868304358,0.42888223462634617,0.0,22.058240784539116,0.0,0.0,0.559,2.194620192050934,1.7706689238548279,0.42395129799842834,0.0,22.078404426574707,0.0,0.0
baseline,1,7,0.0,0.0,1.0,0.9020408163265305,0.5746666666666667,2.1496923565864563,1.7220412393411,0.4276511073112488,0.0,22.152721828884548,0.0,0.0,0.567,2.15943706035614,1.7413591146469116,0.4180779308080673,0.0,22.182039260864258,0.0,0.0
baseline,1,8,0.0,0.0,1.0,0.8857142857142857,0.5716666666666667,2.135977761612998,1.7186939616998036,0.4172837858398755,0.0,22.154319869147407,0.0,0.0,0.575,2.170300841331482,1.7498562932014465,0.4204446077346802,0.0,22.188798904418945,0.0,0.0
baseline,1,9,0.0,0.0,1.0,0.8693877551020408,0.5792222222222222,2.112057348092397,1.6967497732904222,0.4153075988094012,0.0,22.159820715586346,0.0,0.0,0.582,2.162611246109009,1.7429175674915314,0.4196936935186386,0.0,22.13152265548706,0.0,0.0
baseline,1,10,0.0,0.0,1.0,0.8530612244897959,0.5761111111111111,2.1094002856148615,1.695652163690991,0.413748131857978,0.0,22.164308706919353,0.0,0.0,0.577,2.130091428756714,1.7229920625686646,0.4070993587374687,0.0,22.157546043395996,0.0,0.0
baseline,1,11,0.0,0.0,1.0,0.8367346938775511,0.58,2.0935972299840717,1.6767833133538563,0.4168139050404231,0.0,22.208696630265976,0.0,0.0,0.564,2.124176323413849,1.722474455833435,0.4017019644379616,0.0,22.182629585266113,0.0,0.0
baseline,1,12,0.0,0.0,1.0,0.8204081632653061,0.577,2.077204830116696,1.668858528137207,0.4083463069465425,0.0,22.258965227339004,0.0,0.0,0.57,2.144002079963684,1.7291788756847382,0.41482312977313995,0.0,22.200636386871338,0.0,0.0
baseline,1,13,0.0,0.0,1.0,0.8040816326530612,0.584,2.071225427918964,1.666172467999988,0.40505295743544895,0.0,22.191524293687607,0.0,0.0,0.584,2.141481935977936,1.720263957977295,0.42121800780296326,0.0,22.18950843811035,0.0,0.0
baseline,1,14,0.0,0.0,1.0,0.7877551020408163,0.5797777777777777,2.0835779772864447,1.6768491036362119,0.4067288902070787,0.0,22.22278775109185,0.0,0.0,0.573,2.0924486815929413,1.698649823665619,0.3937988579273224,0.0,22.21898651123047,0.0,0.0
baseline,1,15,0.0,0.0,1.0,0.7714285714285715,0.5856666666666667,2.056569390826755,1.650279740492503,0.40628967103030944,0.0,22.225910239749485,0.0,0.0,0.581,2.0706408321857452,1.6747638285160065,0.39587703347206116,0.0,22.247036457061768,0.0,0.0
baseline,1,16,0.0,0.0,1.0,0.7551020408163265,0.585,2.055181860923767,1.654673092895084,0.4005087688565254,0.0,22.22988584306505,0.0,0.0,0.588,2.0647576451301575,1.6617097854614258,0.4030477851629257,0.0,22.20071840286255,0.0,0.0
baseline,1,17,0.0,0.0,1.0,0.7387755102040816,0.589,2.0360015564494662,1.6391076081328921,0.3968939325875706,0.0,22.225811693403458,0.0,0.0,0.595,2.0887697339057922,1.6803070604801178,0.40846259891986847,0.0,22.24117374420166,0.0,0.0
baseline,1,18,0.0,0.0,1.0,0.7224489795918367,0.5906666666666667,2.0403826004929013,1.6401806970437367,0.4002018902036879,0.0,22.2271343337165,0.0,0.0,0.585,2.084870934486389,1.694694310426712,0.3901766538619995,0.0,22.243895053863525,0.0,0.0
baseline,1,19,0.0,0.0,1.0,0.7061224489795919,0.5881111111111111,2.0210931532912784,1.6295011010434892,0.3915920646654235,0.0,22.240947405497234,0.0,0.0,0.573,2.048144519329071,1.6662122905254364,0.38193222880363464,0.0,22.176666736602783,0.0,0.0
baseline,1,20,0.0,0.0,1.0,0.689795918367347,0.5964444444444444,2.023653205898073,1.633335166507297,0.390318031112353,0.0,22.218275600009495,0.0,0.0,0.583,2.0910648703575134,1.6907283961772919,0.40033645927906036,0.0,22.248936653137207,0.0,0.0
baseline,1,21,0.0,0.0,1.0,0.673469387755102,0.5964444444444444,2.0157522658507028,1.6244215071201324,0.3913307653533088,0.0,22.276714748806423,0.0,0.0,0.589,2.0870958268642426,1.665071427822113,0.4220243841409683,0.0,22.23781394958496,0.0,0.0
baseline,1,22,0.0,0.0,1.0,0.6571428571428571,0.5954444444444444,2.0103262033727436,1.6153850257396698,0.39494118011660045,0.0,22.237621307373047,0.0,0.0,0.592,2.079923152923584,1.6900236904621124,0.3898994103074074,0.0,22.281744480133057,0.0,0.0
baseline,1,23,0.0,0.0,1.0,0.6408163265306122,0.5975555555555555,2.001839896043142,1.611357844538159,0.3904820531606674,0.0,22.28316699133979,0.0,0.0,0.581,2.0630913376808167,1.6657150387763977,0.39737626910209656,0.0,22.248279571533203,0.0,0.0
baseline,1,24,0.0,0.0,1.0,0.6244897959183673,0.5932222222222222,2.0023804472552404,1.6103883186976116,0.39199212855762905,0.0,22.296989546881782,0.0,0.0,0.58,2.0912692546844482,1.6754962503910065,0.41577303409576416,0.0,22.324504852294922,0.0,0.0
baseline,1,25,0.0,0.0,1.0,0.6081632653061224,0.5966666666666667,2.015218291017744,1.6161866121821933,0.399031690425343,0.0,22.321902381049263,0.0,0.0,0.586,2.090252310037613,1.6902578473091125,0.3999944478273392,0.0,22.310131549835205,0.0,0.0
baseline,1,26,0.0,0.0,1.0,0.5918367346938775,0.5984444444444444,1.9933670626746283,1.59857267803616,0.39479437636004555,0.0,22.30954933166504,0.0,0.0,0.605,2.043464034795761,1.6485806703567505,0.39488335698843,0.0,22.284061431884766,0.0,0.0
baseline,1,27,0.0,0.0,1.0,0.5755102040816327,0.5996666666666667,1.9968518780337439,1.5999704433812036,0.39688144789801705,0.0,22.30410861968994,0.0,0.0,0.6,2.0284862518310547,1.6433704793453217,0.3851158246397972,0.0,22.278209686279297,0.0,0.0
baseline,1,28,0.0,0.0,1.0,0.5591836734693878,0.5954444444444444,1.981992824210061,1.5912434260050456,0.3907493982050154,0.0,22.280827310350205,0.0,0.0,0.588,2.035086065530777,1.628976285457611,0.4061097800731659,0.0,22.267314434051514,0.0,0.0
baseline,1,29,0.0,0.0,1.0,0.5428571428571429,0.6025555555555555,1.9868626197179158,1.5935679078102112,0.39329472101396984,0.0,22.32608742184109,0.0,0.0,0.586,2.077169179916382,1.6715263426303864,0.40564288944005966,0.0,22.289677619934082,0.0,0.0
baseline,1,30,0.0,0.0,1.0,0.5265306122448979,0.6012222222222222,2.006210171514087,1.6139659020635817,0.39224427855677074,0.0,22.29223892423842,0.0,0.0,0.6,2.07383131980896,1.679079532623291,0.3947518616914749,0.0,22.320322513580322,0.0,0.0
baseline,1,31,0.0,0.0,1.0,0.510204081632653,0.5977777777777777,1.9928063054879506,1.6052439742618136,0.387562337021033,0.0,22.347664250267876,0.0,0.0,0.593,2.0345609188079834,1.650424063205719,0.3841368332505226,0.0,22.32243824005127,0.0,0.0
baseline,1,32,0.0,0.0,1.0,0.4938775510204081,0.6043333333333333,1.9772575232717726,1.5879841546217601,0.38927337030569714,0.0,22.311851024627686,0.0,0.0,0.581,2.072610020637512,1.6686466336250305,0.4039634242653847,0.0,22.31844425201416,0.0,0.0
baseline,1,33,0.0,0.0,1.0,0.47755102040816333,0.5987777777777777,1.9826652606328328,1.5922775930828519,0.3903876576158736,0.0,22.307469685872395,0.0,0.0,0.602,2.0731731951236725,1.6759887039661407,0.3971845433115959,0.0,22.261746883392334,0.0,0.0
baseline,1,34,0.0,0.0,1.0,0.46122448979591835,0.6041111111111112,1.9768161045180426,1.595334102710088,0.38148200925853515,0.0,22.31936396492852,0.0,0.0,0.591,2.0632658302783966,1.6604862809181213,0.40277956426143646,0.0,22.316572666168213,0.0,0.0
baseline,1,35,0.0,0.0,1.0,0.4448979591836735,0.6038888888888889,1.9694959951771631,1.5870045688417223,0.3824914296468099,0.0,22.33783483505249,0.0,0.0,0.592,2.042598009109497,1.6604738533496857,0.3821241855621338,0.0,22.329328060150146,0.0,0.0
baseline,1,36,0.0,0.0,1.0,0.4285714285714285,0.6068888888888889,1.9639709293842316,1.5825585424900055,0.3814123794436455,0.0,22.373742421468098,0.0,0.0,0.592,2.0939220786094666,1.6725201904773712,0.42140188813209534,0.0,22.36357307434082,0.0,0.0
baseline,1,37,0.0,0.0,1.0,0.4122448979591836,0.6032222222222222,1.9781803554958768,1.59190853105651,0.38627182526720893,0.0,22.318995740678574,0.0,0.0,0.591,2.0313341319561005,1.6561525166034698,0.37518160790205,0.0,22.319411277770996,0.0,0.0
baseline,1,38,0.0,0.0,1.0,0.39591836734693875,0.6016666666666667,1.9633700019783444,1.5789979663160112,0.3843720182776451,0.0,22.318009482489693,0.0,0.0,0.604,2.0497179329395294,1.6447252035140991,0.4049927517771721,0.0,22.28089952468872,0.0,0.0
baseline,1,39,0.0,0.0,1.0,0.3795918367346939,0.6027777777777777,1.961440685722563,1.5700021220578089,0.3914385711153348,0.0,22.295291741689045,0.0,0.0,0.598,2.073163241147995,1.666098952293396,0.4070642814040184,0.0,22.378579139709473,0.0,0.0
baseline,1,40,0.0,0.0,1.0,0.3632653061224489,0.604,1.9534149037467108,1.5618639720810785,0.3915509341491593,0.0,22.34343613518609,0.0,0.0,0.583,2.064374566078186,1.6681708097457886,0.39620380103588104,0.0,22.317545890808105,0.0,0.0
baseline,1,41,0.0,0.0,1.0,0.346938775510204,0.5983333333333334,1.9525100655025907,1.5703854295942519,0.382124625146389,0.0,22.323517693413628,0.0,0.0,0.607,2.0316323339939117,1.6298927962779999,0.4017394930124283,0.0,22.320679187774658,0.0,0.0
baseline,1,42,0.0,0.0,1.0,0.33061224489795915,0.6066666666666667,1.9515924884213343,1.5657960507604811,0.3857964401443799,0.0,22.338010417090523,0.0,0.0,0.601,2.05924853682518,1.6666575968265533,0.3925909623503685,0.0,22.33918523788452,0.0,0.0
baseline,1,43,0.0,0.0,1.0,0.3142857142857143,0.6051111111111112,1.9662985304991405,1.5751285784774356,0.3911699578166008,0.0,22.323666996426052,0.0,0.0,0.584,2.043759047985077,1.66553795337677,0.3782211244106293,0.0,22.312167167663574,0.0,0.0
baseline,1,44,0.0,0.0,1.0,0.2979591836734694,0.6048888888888889,1.9541385173797607,1.5717489057117038,0.3823896067010032,0.0,22.32581928041246,0.0,0.0,0.59,2.066617488861084,1.661623239517212,0.4049942195415497,0.0,22.328596591949463,0.0,0.0
baseline,1,45,0.0,0.0,1.0,0.2816326530612244,0.6054444444444445,1.9478974507914648,1.5642938017845154,0.38360365397400326,0.0,22.334618038601345,0.0,0.0,0.582,2.0270727574825287,1.645121157169342,0.38195159286260605,0.0,22.35784387588501,0.0,0.0
baseline,1,46,0.0,0.0,1.0,0.26530612244897955,0.6037777777777777,1.949805994828542,1.5637841721375783,0.38602182434664833,0.0,22.375186920166016,0.0,0.0,0.59,2.047698676586151,1.6677992343902588,0.37989940494298935,0.0,22.38637351989746,0.0,0.0
baseline,1,47,0.0,0.0,1.0,0.24897959183673457,0.607,1.9385095702277289,1.5558021598392062,0.3827074087328381,0.0,22.349856270684135,0.0,0.0,0.596,2.004746526479721,1.6352289021015167,0.36951765418052673,0.0,22.32326078414917,0.0,0.0
baseline,1,48,0.0,0.0,1.0,0.2326530612244898,0.6093333333333333,1.9625357853041754,1.574696699778239,0.38783909794357085,0.0,22.342555310991074,0.0,0.0,0.6,2.0510466396808624,1.6498789191246033,0.4011676758527756,0.0,22.293397903442383,0.0,0.0
baseline,1,49,0.0,0.0,1.0,0.21632653061224483,0.6078888888888889,1.938200314839681,1.5535801781548395,0.3846201416518953,0.0,22.296215481228298,0.0,0.0,0.599,2.081349551677704,1.678086757659912,0.40326277911663055,0.0,22.340981006622314,0.0,0.0
baseline,1,50,0.0,0.0,1.0,0.19999999999999996,0.6088888888888889,1.950373434358173,1.5663005411624908,0.38407287581099403,0.0,22.3507014380561,0.0,0.0,0.603,2.020528256893158,1.6395353376865387,0.38099294900894165,0.0,22.304096221923828,0.0,0.0
uncertainty_cost,1,1,0.0,0.03,1.0,1.0,0.35344444444444445,3.9427220225334167,2.499495347340902,0.6999870480762588,0.6499236855241988,21.66412327024672,0.09331597222222222,0.09331597222222222,0.463,3.320437729358673,2.1428646445274353,0.5290797203779221,0.6484934687614441,21.61644983291626,0.0,0.0
uncertainty_cost,1,2,0.0,0.03,1.0,0.9836734693877551,0.5018888888888889,3.0918941365347967,1.9767728282345667,0.46676088952355915,0.6483604063590368,21.61201392279731,0.0,0.0,0.509,3.0190879702568054,1.9162635207176208,0.4543256461620331,0.6484988480806351,21.616628646850586,0.0,0.0
uncertainty_cost,1,3,0.0,0.03,1.0,0.9673469387755103,0.5332222222222223,2.949638240867191,1.8462563289536371,0.45496816188097,0.6484137690729566,21.613792843288845,0.0,0.0,0.53,2.9450267553329468,1.856018453836441,0.43984877318143845,0.6491594910621643,21.638649940490723,0.0,0.0
uncertainty_cost,1,4,0.0,0.03,1.0,0.9510204081632653,0.5486666666666666,2.8796779645813837,1.792316777838601,0.43729954378472435,0.6500616189506319,21.668720987108017,0.0,0.0,0.542,2.8972524404525757,1.810242235660553,0.4371040090918541,0.649906113743782,21.66353750228882,0.0,0.0
uncertainty_cost,1,5,0.0,0.03,1.0,0.9346938775510204,0.5553333333333333,2.8347387512524924,1.7606675161255732,0.4256173190143373,0.6484538863102595,21.615130053626167,0.0,0.0,0.556,2.8433876037597656,1.781119704246521,0.4128873124718666,0.6493805348873138,21.646018028259277,0.0,0.0
uncertainty_cost,1,6,0.0,0.03,1.0,0.9183673469387755,0.5591111111111111,2.8257883389790854,1.753775202565723,0.4250065435965856,0.6470065928167767,21.566886954837376,0.0,0.0,0.551,2.8739256262779236,1.8017581701278687,0.4253803938627243,0.6467870026826859,21.559566974639893,0.0,0.0
uncertainty_cost,1,7,0.0,0.03,1.0,0.9020408163265305,0.5671111111111111,2.800833112663693,1.72980331381162,0.4254248407151964,0.6456049746937222,21.52016634411282,0.0,0.0,0.557,2.8180371522903442,1.7472487390041351,0.4236542657017708,0.6471340954303741,21.571136951446533,0.0,0.0
uncertainty_cost,1,8,0.0,0.03,1.0,0.8857142857142857,0.5628888888888889,2.79641326268514,1.7292137444019318,0.4220475032925606,0.6451520009173287,21.505067348480225,0.0,0.0,0.543,2.862000823020935,1.7895926535129547,0.4272526279091835,0.6451555043458939,21.505184173583984,0.0,0.0
uncertainty_cost,1,9,0.0,0.03,1.0,0.8693877551020408,0.5723333333333334,2.781187872091929,1.7108856240908306,0.42564543584982556,0.6446568154626422,21.488560941484238,0.0,0.0,0.551,2.8177855014801025,1.7461626529693604,0.4261189475655556,0.6455039232969284,21.51679754257202,0.0,0.0
uncertainty_cost,1,10,0.0,0.03,1.0,0.8530612244897959,0.5761111111111111,2.775779962539673,1.710057450665368,0.4211735270089573,0.6445489906602435,21.48496691385905,0.0,0.0,0.568,2.7940446734428406,1.7314619719982147,0.41786326467990875,0.6447194516658783,21.49064874649048,0.0,0.0
uncertainty_cost,1,11,0.0,0.03,1.0,0.8367346938775511,0.5755555555555556,2.754209061463674,1.6939027474986181,0.4166431816087829,0.6436631464295917,21.455438878801132,0.0,0.0,0.566,2.790457010269165,1.7378023564815521,0.4080159291625023,0.6446386873722076,21.487956523895264,0.0,0.0
uncertainty_cost,1,12,0.0,0.03,1.0,0.8204081632653061,0.5773333333333334,2.739781677722931,1.6858474181758032,0.40998371607727474,0.6439505318800608,21.46501832538181,0.0,0.0,0.563,2.801644027233124,1.7369083166122437,0.4193759933114052,0.6453596353530884,21.511988639831543,0.0,0.0
uncertainty_cost,1,13,0.0,0.03,1.0,0.8040816326530612,0.578,2.7413036624590554,1.6829110648896959,0.41447288625770146,0.6439196682638593,21.463989363776314,0.0,0.0,0.576,2.7954220175743103,1.7340091168880463,0.4185575544834137,0.6428552716970444,21.42850971221924,0.0,0.0
uncertainty_cost,1,14,0.0,0.03,1.0,0.7877551020408163,0.5774444444444444,2.7413554191589355,1.6899224354161158,0.4077567102180587,0.6436762942208184,21.45587682723999,0.0,0.0,0.555,2.766485571861267,1.7245222628116608,0.3998172879219055,0.6421460658311844,21.404869556427002,0.0,0.0
uncertainty_cost,1,15,0.0,0.03,1.0,0.7714285714285715,0.5807777777777777,2.7205690344174704,1.6689280569553375,0.4084983575675223,0.6431426240338219,21.438088046179878,0.0,0.0,0.572,2.7653542160987854,1.7180666327476501,0.403784416615963,0.6435032784938812,21.450109481811523,0.0,0.0
uncertainty_cost,1,16,0.0,0.03,1.0,0.7551020408163265,0.5815555555555556,2.714919673071967,1.670427401860555,0.4015468797749943,0.6429453707403607,21.431512991587322,0.0,0.0,0.557,2.756721079349518,1.7057174444198608,0.4079933390021324,0.6430103480815887,21.433679580688477,0.0,0.0
uncertainty_cost,1,17,0.0,0.03,1.0,0.7387755102040816,0.5834444444444444,2.6984253260824413,1.6537417471408844,0.40174558924304116,0.6429379963212543,21.431267102559406,0.0,0.0,0.578,2.757300853729248,1.6943879425525665,0.41998713463544846,0.6429256945848465,21.430857181549072,0.0,0.0
uncertainty_cost,1,18,0.0,0.03,1.0,0.7224489795918367,0.5823333333333334,2.710363209247589,1.6617539193895128,0.405349974003103,0.6432592786020703,21.441976335313583,0.0,0.0,0.565,2.767692446708679,1.7230604887008667,0.40344444662332535,0.6411874890327454,21.37291669845581,0.0,0.0
uncertainty_cost,1,19,0.0,0.03,1.0,0.7061224489795919,0.58,2.6897614664501615,1.6492618719736736,0.3971492449442546,0.6433503246969647,21.44501124487983,0.0,0.0,0.563,2.7287368774414062,1.6942485570907593,0.39114462584257126,0.6433437317609787,21.444791316986084,0.0,0.0
uncertainty_cost,1,20,0.0,0.03,1.0,0.689795918367347,0.5887777777777777,2.6879923343658447,1.648913221226798,0.39480308029386735,0.6442760046985414,21.47586727142334,0.0,0.0,0.569,2.7726264595985413,1.7184966206550598,0.4116324558854103,0.6424973756074905,21.416579723358154,0.0,0.0
uncertainty_cost,1,21,0.0,0.03,1.0,0.673469387755102,0.5874444444444444,2.6860235598352222,1.6450129846731822,0.3973752980430921,0.6436352911922667,21.454510105980766,0.0,0.0,0.578,2.7569174766540527,1.6864443123340607,0.42722585052251816,0.6432473659515381,21.44157886505127,0.0,0.0
uncertainty_cost,1,22,0.0,0.03,1.0,0.6571428571428571,0.5852222222222222,2.678236974610223,1.6341890427801344,0.40093255870872074,0.643115348286099,21.437178664737278,0.0,0.0,0.571,2.748292326927185,1.7107575237751007,0.3947693631052971,0.6427654474973679,21.42551565170288,0.0,0.0
uncertainty_cost,1,23,0.0,0.03,1.0,0.6408163265306122,0.5856666666666667,2.6724438932206898,1.6347909768422444,0.3946583672530121,0.6429945362938775,21.43315151002672,0.0,0.0,0.575,2.7424558997154236,1.69354647397995,0.4059065729379654,0.643002986907959,21.433432579040527,0.0,0.0
uncertainty_cost,1,24,0.0,0.03,1.0,0.6244897959183673,0.5865555555555556,2.672541810406579,1.6319963700241513,0.3966576274898317,0.6438878029584885,21.462927447424995,0.0,0.0,0.588,2.762745976448059,1.6963826417922974,0.422552190721035,0.6438112407922745,21.460375785827637,0.0,0.0
uncertainty_cost,1,25,0.0,0.03,1.0,0.6081632653061224,0.592,2.6855049795574613,1.6364641653166876,0.4052424886160427,0.6437983264525732,21.459944619072807,0.0,0.0,0.579,2.752411127090454,1.698179841041565,0.41051649302244186,0.6437148153781891,21.45716094970703,0.0,0.0
uncertainty_cost,1,26,0.0,0.03,1.0,0.5918367346938775,0.5897777777777777,2.6558580531014337,1.6119188136524625,0.4001869749691751,0.6437522868315378,21.458410051133896,0.0,0.0,0.59,2.718346357345581,1.6737227141857147,0.40123437345027924,0.6433891952037811,21.44630718231201,0.0,0.0
uncertainty_cost,1,27,0.0,0.03,1.0,0.5755102040816327,0.5895555555555556,2.6650735669665866,1.6197076671653323,0.4016922290126483,0.6436736931403478,21.455790201822918,0.0,0.0,0.584,2.699258506298065,1.6665472984313965,0.3889370635151863,0.6437740921974182,21.459136962890625,0.0,0.0
uncertainty_cost,1,28,0.0,0.03,1.0,0.5591836734693878,0.5892222222222222,2.650106582376692,1.6110230055120256,0.396300758752558,0.6427827924489975,21.426093578338623,0.0,0.0,0.581,2.720137059688568,1.6638168394565582,0.41440393030643463,0.6419162899255753,21.397210121154785,0.0,0.0
uncertainty_cost,1,29,0.0,0.03,1.0,0.5428571428571429,0.5927777777777777,2.652656892935435,1.6100775599479675,0.3991093445155356,0.6434699561860826,21.448999139997696,0.0,0.0,0.578,2.749616861343384,1.7030656039714813,0.40404679626226425,0.6425044387578964,21.41681480407715,0.0,0.0
uncertainty_cost,1,30,0.0,0.03,1.0,0.5265306122448979,0.5912222222222222,2.674903611342112,1.6331680218378704,0.39838359339369667,0.6433519671360651,21.445066187116836,0.0,0.0,0.589,2.746126174926758,1.7018140256404877,0.4002058655023575,0.6441062539815903,21.4702091217041,0.0,0.0
uncertainty_cost,1,31,0.0,0.03,1.0,0.510204081632653,0.5887777777777777,2.660160866048601,1.621538473500146,0.3953768105970489,0.6432455579439799,21.441519048478867,0.0,0.0,0.588,2.7078322768211365,1.6670500934123993,0.39851555973291397,0.642266646027565,21.408888339996338,0.0,0.0
uncertainty_cost,1,32,0.0,0.03,1.0,0.4938775510204081,0.595,2.64580370982488,1.608364956246482,0.3941798864139451,0.6432589011059867,21.44196367263794,0.0,0.0,0.579,2.722265064716339,1.6832248270511627,0.3956732824444771,0.6433669179677963,21.44556427001953,0.0,0.0
uncertainty_cost,1,33,0.0,0.03,1.0,0.47755102040816333,0.591,2.649898005856408,1.6118683086501226,0.3948868504828877,0.6431428409285016,21.438095145755344,0.0,0.0,0.587,2.718834400177002,1.6758597195148468,0.3990620896220207,0.6439125090837479,21.4637508392334,0.0,0.0
uncertainty_cost,1,34,0.0,0.03,1.0,0.46122448979591835,0.5876666666666667,2.6462597648302713,1.6134419010745153,0.3889244604441855,0.6438934107621511,21.46311420864529,0.0,0.0,0.585,2.749844253063202,1.6928919851779938,0.4141577035188675,0.6427945643663406,21.426486015319824,0.0,0.0
uncertainty_cost,1,35,0.0,0.03,1.0,0.4448979591836735,0.5904444444444444,2.6419558591312833,1.6097851031356387,0.38881175220012665,0.6433590104182562,21.445300843980576,0.0,0.0,0.59,2.7178502082824707,1.6873165369033813,0.3869585618376732,0.6435751020908356,21.45250368118286,0.0,0.0
uncertainty_cost,1,36,0.0,0.03,1.0,0.4285714285714285,0.5925555555555555,2.633358505037096,1.6047999527719286,0.38502369655503166,0.6435348590215048,21.451162338256836,0.0,0.0,0.582,2.7392913699150085,1.6720380187034607,0.4230988249182701,0.6441545933485031,21.47182035446167,0.0,0.0
uncertainty_cost,1,37,0.0,0.03,1.0,0.4122448979591836,0.5937777777777777,2.646342317263285,1.6087731023629506,0.39393525736199486,0.643633978234397,21.45446628994412,0.0,0.0,0.581,2.7015552520751953,1.6769876182079315,0.3803827613592148,0.6441848576068878,21.47282886505127,0.0,0.0
uncertainty_cost,1,38,0.0,0.03,1.0,0.39591836734693875,0.5931111111111111,2.6354092094633312,1.6021185285515256,0.38947028004460865,0.6438204066620933,21.46068064371745,0.0,0.0,0.585,2.7350874543190002,1.677559643983841,0.41295357048511505,0.6445742398500443,21.485808849334717,0.0,0.0
uncertainty_cost,1,39,0.0,0.03,1.0,0.3795918367346939,0.5935555555555555,2.6287571125560336,1.5901620719167922,0.39490967161125606,0.6436853872405158,21.456180095672607,0.0,0.0,0.593,2.726937711238861,1.6747198104858398,0.4095128923654556,0.6427048891782761,21.423497200012207,0.0,0.0
uncertainty_cost,1,40,0.0,0.03,1.0,0.3632653061224489,0.5891111111111111,2.6264685061242847,1.5866195162137349,0.39624303662114674,0.6436059441831377,21.453532007005478,0.0,0.0,0.574,2.740163266658783,1.6918123662471771,0.40478258579969406,0.6435684263706207,21.45228147506714,0.0,0.0
uncertainty_cost,1,41,0.0,0.03,1.0,0.346938775510204,0.5923333333333334,2.6201567782296076,1.5879499382442899,0.38883231207728386,0.6433745241827435,21.44581789440579,0.0,0.0,0.588,2.7029526829719543,1.6513430178165436,0.4081094115972519,0.6435002684593201,21.4500093460083,0.0,0.0
uncertainty_cost,1,42,0.0,0.03,1.0,0.33061224489795915,0.5931111111111111,2.6230092181099787,1.5863335033257802,0.3934970183504952,0.6431787146462334,21.439290947384304,0.0,0.0,0.594,2.700029492378235,1.6644785106182098,0.39219459146261215,0.6433564275503159,21.445215225219727,0.0,0.0
uncertainty_cost,1,43,0.0,0.03,1.0,0.3142857142857143,0.595,2.6387745009528265,1.5992713107003107,0.3961548035343488,0.6433483643664254,21.44494586520725,0.0,0.0,0.585,2.701497733592987,1.6757778525352478,0.38216467946767807,0.6435552090406418,21.45184087753296,0.0,0.0
uncertainty_cost,1,44,0.0,0.03,1.0,0.2979591836734694,0.5931111111111111,2.626810371875763,1.591811607281367,0.39100583228800034,0.6439929554859797,21.466432412465412,0.0,0.0,0.582,2.7223262786865234,1.6697730720043182,0.4078758880496025,0.6446773856878281,21.489246368408203,0.0,0.0
